email,username,password_hash,full_name,phone,avatar,department_name,position,bio,preferences,is_active_user,is_admin,last_login,failed_login_attempts,locked_until,last_password_change,role_id,department_id,id,created_at,updated_at,is_deleted
user3687@nexus.com,tangfang3687,scrypt:32768:8:1$9cNE2UI3nJ6v9eey$b2f4b98d6ef815dc6434dad51f44625350dadc371a65af3eab972cecc8af2dc88feba3166e65d5e033ce08a932a2d432e8f717ed76f6b3dbc5cdee7b1c8ccce2,,,https://ui-avatars.com/api/?name=U3687&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,3,5,3689,2025-11-25 20:26:14.858580,2025-11-25 20:26:14.858581,0
user3688@nexus.com,xiuying043688,scrypt:32768:8:1$WPC1U1Epqsfzr6JK$bc2b0f8bb02c2aa9c27d3e5ab0667c57e0c7099d0a479f5e92d92d0e10652edb76513033c37ab2162762e1e817c47e19c08735bee773b87191fc95e07c92cf13,,,https://ui-avatars.com/api/?name=U3688&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,2,7,3690,2025-11-25 20:26:14.858582,2025-11-25 20:26:14.858583,0
user3689@nexus.com,min913689,scrypt:32768:8:1$JlboOxrauu14tHgE$138506c9603b31a4dbf870840874b5f9775108afcd840b313eeebf70c4acd1077f4f954a86e072b5b51922dea817bb859fe81743b4bce28328ec2a7cafbfdae2,,,https://ui-avatars.com/api/?name=U3689&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,3,2,3691,2025-11-25 20:26:14.858585,2025-11-25 20:26:14.858586,0
user3690@nexus.com,vshi3690,scrypt:32768:8:1$qY5mpk8PDqnZFPFJ$a6fb5fbbdce371e63302a44cf110c7b977678dc0ea41a359fc29741226aebb319b112906d7a10305a59bfa2d0c85f5d1f48e8188cd72593b344662e96f78ab50,,,https://ui-avatars.com/api/?name=U3690&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,2,1,3692,2025-11-25 20:26:14.858587,2025-11-25 20:26:14.858588,0
user3691@nexus.com,yaoli3691,scrypt:32768:8:1$CO1LUMrZgDIw0miA$2176d9ef37506d4e83c0583c5fb823f76e037da91ecfaef935d58e6c684a08be56bf5eecceb83fd4e08236e746e328697e62caecee55b2e78b6c3ea28fa66c5a,,,https://ui-avatars.com/api/?name=U3691&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,3,6,3693,2025-11-25 20:26:14.858590,2025-11-25 20:26:14.858591,0
user3692@nexus.com,ffeng3692,scrypt:32768:8:1$ZIImgdI3xxnH2cUg$86e21cdcdddfcbecb9e850899c9676f52c81d77b36e16709385618b8cfe55223ed9ff629b67c628c960df20b2d7d1948e18e52474c4be8580857d75d6aa07816,,,https://ui-avatars.com/api/?name=U3692&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,2,4,3694,2025-11-25 20:26:14.858592,2025-11-25 20:26:14.858593,0
user3693@nexus.com,jyuan3693,scrypt:32768:8:1$2DmE4YI1kP3VAbgY$60acf3691677ddda0120f08d5d263f8d51be84e482d665e27119a808908f65cb8f3db7bb37a0a8be732be216b245616ca973b6eff69fa6096d182cca255d2c11,,,https://ui-avatars.com/api/?name=U3693&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,3,6,3695,2025-11-25 20:26:14.858595,2025-11-25 20:26:14.858596,0
user3694@nexus.com,wei563694,scrypt:32768:8:1$b5hFc5jw8BsTB9S1$6b61ba7505c67675599423f3d49e47111359afb31c919b229baf98b1a5450c16d0c346ff098af2087f501fba30e45cdb74c0531d2619ebaca7cfdf5fdc82dc62,,,https://ui-avatars.com/api/?name=U3694&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,2,10,3696,2025-11-25 20:26:14.858597,2025-11-25 20:26:14.858598,0
user3695@nexus.com,haoyang3695,scrypt:32768:8:1$nXGOPwRo0iFzJzwF$4a609011af5d79d1c1cc4cbd86b2aee007212abdacdd1b32263cf37efbb6b0962e50b653bef74577f9acd401da8ea4a18daad07ac9fa8ad8df77eac1fdc87293,,,https://ui-avatars.com/api/?name=U3695&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,2,6,3697,2025-11-25 20:26:14.858600,2025-11-25 20:26:14.858601,0
user3696@nexus.com,ping793696,scrypt:32768:8:1$LO4ber4pWfVzITyB$1111126b0175a744fff6a7175dc6705d329a91a45def7605939c17427f3702a496e7e30735a81253f847e44b5e3baadb04e73ba7dc25c2917f9fa34333d7be3c,,,https://ui-avatars.com/api/?name=U3696&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,2,2,3698,2025-11-25 20:26:14.858602,2025-11-25 20:26:14.858603,0
user3697@nexus.com,qiaoxia3697,scrypt:32768:8:1$6fnIeN115iqkRfZg$68984bb2c40776d9c6907e30c7e168fde25719d0897c59796f0ccd0a427cef7a12260ecbd188c92b23d0aa5632b34221e8702578aa8c10dc5ada99f7b606f5b0,,,https://ui-avatars.com/api/?name=U3697&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,2,1,3699,2025-11-25 20:26:14.858604,2025-11-25 20:26:14.858605,0
user3698@nexus.com,ndong3698,scrypt:32768:8:1$4mXxu91FMTp1J9Ll$7d5050ae0847805dc24ba5609f21ff204233f6361a94f254939b2b9a9b4de05703b0c2b157680bb64d1f38ffd758a71acffddcb7dab6f89371eae6bcfef470a0,,,https://ui-avatars.com/api/?name=U3698&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,2,6,3700,2025-11-25 20:26:14.858607,2025-11-25 20:26:14.858608,0
user3699@nexus.com,maoxiulan3699,scrypt:32768:8:1$5xfe9FjwZG3as5Di$ab6a51aaf7ec959a30b830fe498eca1c36eaa2ce0fa092e2ce74440a162c8878f45d7cf04568979eeb8f49cdfd6bbf038724cb35d6a26f5037b00a25ffe91687,,,https://ui-avatars.com/api/?name=U3699&background=random,,,,,1,0,,0,,2025-11-25 20:26:14,2,4,3701,2025-11-25 20:26:14.858609,2025-11-25 20:26:14.858610,0
user3700@nexus.com,gwen3700,scrypt:32768:8:1$ELEzoLxe7d3TiS2C$a492515f3bbfeb21380dd545c4b119172eb49c2b8c65ed7c041387b7f3687e82830ec7c081770730357a36c9a20e4d39e4de92e78d6fb0dbabe55f455e17d779,,,https://ui-avatars.com/api/?name=U3700&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,4,3702,2025-11-25 20:26:20.218436,2025-11-25 20:26:20.218440,0
user3701@nexus.com,lluo3701,scrypt:32768:8:1$1uBSQ41l6PxT2YRR$6e3394c40d8075cfff998ad221c17d58b1df9e5eda2b80c0d5f821e55369beed9c7b8b972230784a34dfae399c92269b21ee07569c586bfc47b5cb3a6afce230,,,https://ui-avatars.com/api/?name=U3701&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,2,3703,2025-11-25 20:26:20.218442,2025-11-25 20:26:20.218444,0
user3702@nexus.com,xiazhong3702,scrypt:32768:8:1$yTCpe5nuFc6Bi3qu$265ef36fcd4f28686fd4804a0bfee234d9ac0c94aa9efd76bdeb5eeb656291d08e9e64c6852ffdb707fb12bb62946dd7c90f7973ce10c87bb24132b79a7a0900,,,https://ui-avatars.com/api/?name=U3702&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,6,3704,2025-11-25 20:26:20.218445,2025-11-25 20:26:20.218447,0
user3703@nexus.com,cmo3703,scrypt:32768:8:1$lhCITMPHOQ6ENtGv$335a6899ef0e5833904efaebcfd3721e4cd6d94bf767f069102d2dfea32d87fa9b73be6888995051306735a8258d6c824d22bf737c5db404794009b6577b2836,,,https://ui-avatars.com/api/?name=U3703&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,8,3705,2025-11-25 20:26:20.218449,2025-11-25 20:26:20.218450,0
user3704@nexus.com,tao143704,scrypt:32768:8:1$wZuWbcS07JWmWc4y$4d777e3e784003f9f530a2798c1197bdfa4f7ef98253d731c2d09b47a9b06abb64331c068cc6292322e4e7f2125e7fdfc8e5b6fd8350cbbde66ca128be2ddf7c,,,https://ui-avatars.com/api/?name=U3704&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,4,3706,2025-11-25 20:26:20.218452,2025-11-25 20:26:20.218453,0
user3705@nexus.com,fangguiying3705,scrypt:32768:8:1$CpcNFJOjshumZXJA$a7a8acda17e94be22254d9acdee397aac4ed110ba5c40edcc3855b988faa7014d85d4afed6bea131870e73ac40b1820f5a89204e1e134458e45a693dfa914f52,,,https://ui-avatars.com/api/?name=U3705&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,7,3707,2025-11-25 20:26:20.218455,2025-11-25 20:26:20.218456,0
user3706@nexus.com,ibai3706,scrypt:32768:8:1$FZAJ3iDGCP8UI2FA$d041671d20e50c85c1392ce88f3b217874bc4c56351b612f36322cff7875607f499013c44aa4ae2eacb8501a35945d40fd115e2ebf2abd3bca22af3fe765857b,,,https://ui-avatars.com/api/?name=U3706&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,2,3708,2025-11-25 20:26:20.218458,2025-11-25 20:26:20.218459,0
user3707@nexus.com,yancheng3707,scrypt:32768:8:1$PJm5WGEEPtOet0t3$b153460148dad8eac1855e990dd40a5c172eb29a1536f0bc3562b9408467f600e0d469fdb35710c616e95462fd2668905fdcfb169071eaefcadd18a3ec1d0a94,,,https://ui-avatars.com/api/?name=U3707&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,3,3709,2025-11-25 20:26:20.218461,2025-11-25 20:26:20.218462,0
user3708@nexus.com,jieliang3708,scrypt:32768:8:1$tHcahHvRJ5maBqTQ$6b397330b85faa285c650f2ef57688133d3e70d86f52d37b4b34a47a3bb4c602db2161168730b3c9b552ecb192ac8a6654ab30d3442a1dad4f7f20ef2a9878f5,,,https://ui-avatars.com/api/?name=U3708&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,6,3710,2025-11-25 20:26:20.218464,2025-11-25 20:26:20.218465,0
user3709@nexus.com,taojuan3709,scrypt:32768:8:1$dFBjHrLD74H8Fr1S$05bc076bfe691bdcae5f91d4bfb932fbc583704d7c3ab2cb5a414a53aa2d95bb0a82c78e1603c1d6f341d7ac4204f0fa4d9c48eb55e0a3127c20468f724db227,,,https://ui-avatars.com/api/?name=U3709&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,3,3711,2025-11-25 20:26:20.218467,2025-11-25 20:26:20.218468,0
user3710@nexus.com,xia353710,scrypt:32768:8:1$2UHKOb0trE1AgbVD$7cdf29891af3963c1b93b5bb2b356390f68e4bc57b1a8027e01e84e34a9eea118848fbf1db16fbcd6dd93a7218950fa31efd5d2754c5f52cc0ce75bdded98c10,,,https://ui-avatars.com/api/?name=U3710&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,3,3712,2025-11-25 20:26:20.218470,2025-11-25 20:26:20.218471,0
user3711@nexus.com,xxiao3711,scrypt:32768:8:1$rALpxGxEIPSwkIAJ$2c178ea3d0797c418cf8274a9fd768843bda692114673fa0b5e77b66be940dcdb564b5c2a4986a99d869f1d6e0d310c0ee72d088f5c663250a8519bffc3a9022,,,https://ui-avatars.com/api/?name=U3711&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,2,3713,2025-11-25 20:26:20.218473,2025-11-25 20:26:20.218474,0
user3712@nexus.com,gaofang3712,scrypt:32768:8:1$uUEpu8FZ7duhePGq$775aefafc74bedab6803ca50b507e51d047a41c5c77928c084b8b97c9753e939b083e42e62080b370322adb26d59bb4c775415dc753fa32023e0811da4b51626,,,https://ui-avatars.com/api/?name=U3712&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,5,3714,2025-11-25 20:26:20.218476,2025-11-25 20:26:20.218477,0
user3713@nexus.com,jsu3713,scrypt:32768:8:1$sq0SjQMkfdj73w7A$7fee523ceafb51103c7973b46359155e91c28ec53f888c954dfe6cce826b43bea076a0ff598e18907b0ed572ab97bf2af94a288df8804c86f0efb208736b0467,,,https://ui-avatars.com/api/?name=U3713&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,1,3715,2025-11-25 20:26:20.218479,2025-11-25 20:26:20.218480,0
user3714@nexus.com,rhou3714,scrypt:32768:8:1$LZvDD1lnavHrcVvn$78a0d77d5e2a76873f5af40bde0fdc15e1f0a2e80c97ee456d6e7c00ede290da2c7d36d2398ab0a08c8a7ba76aa35f3d0ac326c9372ec26680776177325e7f07,,,https://ui-avatars.com/api/?name=U3714&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,9,3716,2025-11-25 20:26:20.218504,2025-11-25 20:26:20.218506,0
user3715@nexus.com,naqin3715,scrypt:32768:8:1$LgzkiERXAVNndIJm$6add7de63bf55b7c0d21d75c16b6e18821bd05554717f7a3fe199f72559c5f1d48cd9d4129028ad3b68e23d751384de9bfc8f8eaf3f9cf5abf54acc93b8fb2c7,,,https://ui-avatars.com/api/?name=U3715&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,3,3717,2025-11-25 20:26:20.218507,2025-11-25 20:26:20.218509,0
user3716@nexus.com,xzeng3716,scrypt:32768:8:1$aywUAgI0AIRajaU9$89a3ed07f431bf6a32d798fb528c5ca8cb5d37f153f7bf0389ea7dd6c34635b5d4214ca05b9b69517b2934d232770f99eb739543be37c9449c2984bccc021254,,,https://ui-avatars.com/api/?name=U3716&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,7,3718,2025-11-25 20:26:20.218510,2025-11-25 20:26:20.218512,0
user3717@nexus.com,wqiao3717,scrypt:32768:8:1$N1X8Ufb52aHdnhCR$a31385862ff0508d5fd0a4dcb8699ca34b11d6e90f3656afcedd37a2106d5e1696706ce0239db1b86ed483b4f2a1edffd838620da908e939b5e54dc84f4ee71e,,,https://ui-avatars.com/api/?name=U3717&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,6,3719,2025-11-25 20:26:20.218513,2025-11-25 20:26:20.218515,0
user3718@nexus.com,twen3718,scrypt:32768:8:1$PZmAduYqGJCGboTB$8e3655e82a718f5b05864517c3070641dabe6e93f89ad70ae453dc35a41b50055c52b030d28ca278f63e719821b175d7bf8234b65fd65c56d68906ec5694e126,,,https://ui-avatars.com/api/?name=U3718&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,2,3720,2025-11-25 20:26:20.218516,2025-11-25 20:26:20.218518,0
user3719@nexus.com,mingyang3719,scrypt:32768:8:1$iywwpLdJRc6ofvZa$a6c7978f60e58fdbad35a8d0364572976ebec4ee7d5491e482195e14852dc088d9bc91c93cbfe021d42cd07206320e4ac1144a639ec90fec064808d02381c6a6,,,https://ui-avatars.com/api/?name=U3719&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,1,3721,2025-11-25 20:26:20.218520,2025-11-25 20:26:20.218521,0
user3720@nexus.com,ping353720,scrypt:32768:8:1$dp5NRLO0AWJ1hduI$c14d85d3a9316716728bcff32b19a0a8ba3666844192eaf60f8de2a6277eb8ad109b2723bb3cf1ed9d786f46ffedca363507ad7e16d2dce434ac51a17d9eb34d,,,https://ui-avatars.com/api/?name=U3720&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,6,3722,2025-11-25 20:26:20.218522,2025-11-25 20:26:20.218524,0
user3721@nexus.com,ntian3721,scrypt:32768:8:1$CsJooYwJhoKMVAGM$4bb44508d814451bb955e0ef87f93e30b79dde2e5bc6b7078cd17e3787cec8f2b4ae8d4fae9dd1f0baac225591b4e76bd9b41e519ac8d5758ce21fa1fdeffabf,,,https://ui-avatars.com/api/?name=U3721&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,1,3723,2025-11-25 20:26:20.218525,2025-11-25 20:26:20.218527,0
user3722@nexus.com,chao583722,scrypt:32768:8:1$C0BjeukLQXXwvrQ1$df2bab5da462bb0af46ba39829290b49a26cc843ac3625714a0501829d78cccaac19fb865a0e31c3d80dde39e91710b62e4fb10717a3cd549ff549f0566bd366,,,https://ui-avatars.com/api/?name=U3722&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,1,3724,2025-11-25 20:26:20.218528,2025-11-25 20:26:20.218530,0
user3723@nexus.com,haoping3723,scrypt:32768:8:1$xipOGiU0mcJ9dUof$58a9afe0d89192075986b711b3bc85b3b95a5d73ed56bfb0e76cb38d857223c76ed8c8a4ee8189edd7ee7cb42ff38da7e8f3c65e508acb6fad328c9173b0a010,,,https://ui-avatars.com/api/?name=U3723&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,6,3725,2025-11-25 20:26:20.218531,2025-11-25 20:26:20.218532,0
user3724@nexus.com,mingcui3724,scrypt:32768:8:1$oAPVdA1YsVbLFCv5$e44c04de64d614f6c4b6765f071622dcf3b91aad78b13cfc35a36f68409eeb6ea555c67f59abf6ce1f938b88d6a7f3b9feceae364373d1ba52c142abb347c458,,,https://ui-avatars.com/api/?name=U3724&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,3,3726,2025-11-25 20:26:20.218534,2025-11-25 20:26:20.218535,0
user3725@nexus.com,suli3725,scrypt:32768:8:1$NTP25fEyraHP4BGg$089680443a9e19bc3c5fa16e0675e6e7572e98d66c365f5bf014f4088fb5e02165afd2170982a1a33c1e5565572314acb1fa82af500ea6b23f266d0d2790923e,,,https://ui-avatars.com/api/?name=U3725&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,4,3727,2025-11-25 20:26:20.218537,2025-11-25 20:26:20.218538,0
user3726@nexus.com,lifan3726,scrypt:32768:8:1$v4n70A6oEFlL5dFI$96f92a1034d927e5b3960e0ae21bcab1b433a72d26e8818934979470e5497b5722c700fd7fca3c0bafbd879ea243f453ffd994ca818d252615eddc6aef8e24cb,,,https://ui-avatars.com/api/?name=U3726&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,7,3728,2025-11-25 20:26:20.218540,2025-11-25 20:26:20.218541,0
user3727@nexus.com,jie283727,scrypt:32768:8:1$rtl0aaCQzpUk74G8$52e50b70cf46b0b6f0bb13afc7e2f02664b1c32eb09c7156340d93f95a115f2b357ac9f5adc7adf2bc98d0a0bdd871696737e82df641ffd5d9eac716d0472d67,,,https://ui-avatars.com/api/?name=U3727&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,3,3729,2025-11-25 20:26:20.218543,2025-11-25 20:26:20.218544,0
user3728@nexus.com,taoshao3728,scrypt:32768:8:1$TtSWGiJB29XwUfem$9953cd3f0e30bcd9324060662807c7518a8051726c7568d9fe797c515260086d9631af9be9831c4f8888f6b065872930cd0e235b7231505936cfeed23eb5eb00,,,https://ui-avatars.com/api/?name=U3728&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,6,3730,2025-11-25 20:26:20.218546,2025-11-25 20:26:20.218547,0
user3729@nexus.com,wei353729,scrypt:32768:8:1$vapFi7b1QydRzWH5$6de9dc10858ed788868e92068334db8c3b06a724fba2179f950d3df5c4a8352d5895255b907dab129831645f2672313db0653dd39ee4dd7e55d8a60b3fab6620,,,https://ui-avatars.com/api/?name=U3729&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,6,3731,2025-11-25 20:26:20.218549,2025-11-25 20:26:20.218550,0
user3730@nexus.com,juandu3730,scrypt:32768:8:1$WaXxIYrD3oCNVPdN$a73558b9cb0672b59f824e848e75452db8e9ef4c26689db4f37c520d9a5a3ca7736dd4f44548c38b3a0e45e59f0b14cc11d101c7e33fecbe6bc98eefbe19ff2b,,,https://ui-avatars.com/api/?name=U3730&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,10,3732,2025-11-25 20:26:20.218552,2025-11-25 20:26:20.218553,0
user3731@nexus.com,jingzhong3731,scrypt:32768:8:1$xK9hVzTZUM23C9xV$a8eb155302ee47caae1ad5bbeb30b234cb40d2d5d64b558281aa296b4e53f9b3bc6453f4710306b5254e8a3cf5e0621543d6a89ad00a9c9fd879c9f0940d3330,,,https://ui-avatars.com/api/?name=U3731&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,7,3733,2025-11-25 20:26:20.218555,2025-11-25 20:26:20.218556,0
user3732@nexus.com,fang513732,scrypt:32768:8:1$35SySjS0W1RrnfEH$e8f44537b51f4b0d563ce972e9b6d61abcdd0f3754056990dd4ad7620a8a304fbf5846040819d869361ba183150b331d646f1b60c61c37dad506ebbad738087b,,,https://ui-avatars.com/api/?name=U3732&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,7,3734,2025-11-25 20:26:20.218558,2025-11-25 20:26:20.218559,0
user3733@nexus.com,na223733,scrypt:32768:8:1$NNDsJ6vq53JPuaPW$d8c663b2690bb71dde9f5dafebe8ec455bc575d4358631af5f147542e55d4036d3d9e803d3d052d4d4841081854a4207377e5092b6bc1137e2793a005d871a8d,,,https://ui-avatars.com/api/?name=U3733&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,3,3735,2025-11-25 20:26:20.218613,2025-11-25 20:26:20.218615,0
user3734@nexus.com,sunyong3734,scrypt:32768:8:1$XS5EcVuYSuVVIQwc$bd7685a643f8721127ce92a659202d7ea27808e808425c748ee4b775c0d58096f83b367721276978328f89bf4a6d66419e2c1470bb0f6c068957065495381e9c,,,https://ui-avatars.com/api/?name=U3734&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,1,3736,2025-11-25 20:26:20.218617,2025-11-25 20:26:20.218645,0
user3735@nexus.com,yan313735,scrypt:32768:8:1$ajVXCT3MSKwvUE0y$dc86347198721f64fe98e1bf4dc3d95bb33f398b345b1aeb4b68ebfd44966fe530583ee5fe61dc14c9999d01eb1d60d035def5a3d5e9ca8c5415311aa3e33da1,,,https://ui-avatars.com/api/?name=U3735&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,1,3737,2025-11-25 20:26:20.218647,2025-11-25 20:26:20.218648,0
user3736@nexus.com,ming493736,scrypt:32768:8:1$FKC4roeY6qSOZbVu$3921540dec0f46fc43f20552451e473c4e3c2a64891fb45246d2a6349b084099e19b624095760a9a886f9852ab835e511eb3624363681654803c179ff7ee96e8,,,https://ui-avatars.com/api/?name=U3736&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,4,3738,2025-11-25 20:26:20.218650,2025-11-25 20:26:20.218651,0
user3737@nexus.com,ebai3737,scrypt:32768:8:1$Kpq83b6pXeCLB1dV$daf6656e73e5b04bc611b79e586ada2b5a49b256b8ccd41d5bd5215fb0a3fdb242d29455a2faae515dc358527111d2750156e424fcdc3a181201ec019112a2a7,,,https://ui-avatars.com/api/?name=U3737&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,3,3739,2025-11-25 20:26:20.218653,2025-11-25 20:26:20.218654,0
user3738@nexus.com,yang283738,scrypt:32768:8:1$sz5FjmVg7hBCKk3D$7ebf64a74b78732a99593c74faca4b071337f8d26351f0211269a95421a024221fdba1f1308511e79bb049664f0cf9a7939eaa7cf4d7b27ac87197a4f1cf6a19,,,https://ui-avatars.com/api/?name=U3738&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,10,3740,2025-11-25 20:26:20.218656,2025-11-25 20:26:20.218657,0
user3739@nexus.com,juan683739,scrypt:32768:8:1$7qkFXeFExenJEpVO$299dd2d944e7d79365b3ea445c170d1c1f12555bfea27418a0648162c7d1abbe5614b00b6f881f871f3632247c7ce802e9f17f097cb4923fb5ecbfed93394aa6,,,https://ui-avatars.com/api/?name=U3739&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,9,3741,2025-11-25 20:26:20.218659,2025-11-25 20:26:20.218660,0
user3740@nexus.com,tqiao3740,scrypt:32768:8:1$JdWlNi4scg1SJFxK$03dfa13c2ab5e2559877fb37044bacd5c838453419ba6591d83bed9b1475edd62615853a610b59d3176af0dfcbf31dc2adbfff62fa4cd4527ae42ae667716088,,,https://ui-avatars.com/api/?name=U3740&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,3,3742,2025-11-25 20:26:20.218662,2025-11-25 20:26:20.218663,0
user3741@nexus.com,wuguiying3741,scrypt:32768:8:1$qVWvYjWRdcSkFlaf$cef6ae009d88b1caf15f6bd73ac21fb294afd3eed58730e2705d84021807010a60e2a6c9a9150d32c54453f4be9ec7a87b33ad7af6eef70fb3ce415abfe6486e,,,https://ui-avatars.com/api/?name=U3741&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,6,3743,2025-11-25 20:26:20.218665,2025-11-25 20:26:20.218666,0
user3742@nexus.com,taowen3742,scrypt:32768:8:1$qOQgpJQToS0Wunn5$1fc5222bfbd534ff5d4d92b9ba6ac982aa2a9a71827a9b413de2ddc092842c0b970ed719eead9e7e94d19f3639a35d6ec802cdd22959f09a020699c51212d302,,,https://ui-avatars.com/api/?name=U3742&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,8,3744,2025-11-25 20:26:20.218668,2025-11-25 20:26:20.218669,0
user3743@nexus.com,guiyingjia3743,scrypt:32768:8:1$U6xl3EjgVGZLWhwt$2a56edcca65f8ffcfef3cef313c80701e09946dbf2215cbfada90ccb2a44f1857d30510ff13c30bc998426443cb1415d2d1180b99d078741e7579e8df85b9e81,,,https://ui-avatars.com/api/?name=U3743&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,1,3745,2025-11-25 20:26:20.218671,2025-11-25 20:26:20.218672,0
user3744@nexus.com,qlong3744,scrypt:32768:8:1$nP1rCnLRcHxyNfHa$928b8d472d2b0a612bdf89f24e85ac95d4d5ac4ecb54349e886af2f19219d191acfec78d6203c71c431a67ff0f06f719307f4e59b8952d165582f71ee9b24d9b,,,https://ui-avatars.com/api/?name=U3744&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,4,3746,2025-11-25 20:26:20.218674,2025-11-25 20:26:20.218675,0
user3745@nexus.com,yinfang3745,scrypt:32768:8:1$geCApicHSf4a6AeT$1d1d24fe03ea0932babaf0b0da0b0c3335f2de28dab683b8b3b7f0470918f77e3781fc327b1d220d01004c56b2ca47bd0d11063a9638641443517d7763402437,,,https://ui-avatars.com/api/?name=U3745&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,1,3747,2025-11-25 20:26:20.218677,2025-11-25 20:26:20.218678,0
user3746@nexus.com,hcui3746,scrypt:32768:8:1$sRQs9JalG5e5HjAa$36b2254d4c3400680702eeca1570b3d3a8b651c436675c0347f16bb5d2e8a00d5dd972cb11f2c2ab4b0d1d5745b3f656872e28ffd60dc0bb5f0418835c1d0e82,,,https://ui-avatars.com/api/?name=U3746&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,5,3748,2025-11-25 20:26:20.218680,2025-11-25 20:26:20.218681,0
user3747@nexus.com,jun983747,scrypt:32768:8:1$NlXEFlmzfQb0E3qb$64861bb893c15c850b8c9c67385887b184fb216466b78a33b4caa5f10a40e234389d4b3f26dd4368db175042b3ddf39437ee4f0111b79044bd6f3b184714162c,,,https://ui-avatars.com/api/?name=U3747&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,5,3749,2025-11-25 20:26:20.218683,2025-11-25 20:26:20.218684,0
user3748@nexus.com,leiyan3748,scrypt:32768:8:1$OzJauih5PL0sVXow$f03ed90b316c2e36563dec21e7f4295ef65d08288d0fa028a24aff5a2265cad32caf5a06a7381b2b474fa16b52402b29bcef597a1b2e31a7271830020e496d3f,,,https://ui-avatars.com/api/?name=U3748&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,3,5,3750,2025-11-25 20:26:20.218686,2025-11-25 20:26:20.218687,0
user3749@nexus.com,li323749,scrypt:32768:8:1$MyfIzfSHb9lNeBAB$e074e225e27d504e348e7683b80ad51026f2a4a7469447af177f7ff3ffcd0d82fe206fdd103af62c0a0487601b59095d96cb666ae01355815671e6756662900f,,,https://ui-avatars.com/api/?name=U3749&background=random,,,,,1,0,,0,,2025-11-25 20:26:20,2,7,3751,2025-11-25 20:26:20.218689,2025-11-25 20:26:20.218690,0
